ids,age,balance,day,duration,pdays,job,contact,education,marital,default,y
21415,61,985,18,998,-1,management,cellular,secondary,married,no,yes
9175,46,792,5,170,-1,technician,unknown,secondary,married,no,no
23638,45,-183,28,8,-1,blue-collar,cellular,secondary,married,no,no
7237,39,185,29,513,-1,self-employed,unknown,primary,married,no,no
11632,38,1686,19,9,-1,blue-collar,unknown,secondary,divorced,no,no
32350,54,3170,16,140,324,blue-collar,telephone,primary,married,no,no
34472,55,2625,5,286,252,management,cellular,tertiary,divorced,no,no
7545,26,-599,30,62,-1,services,unknown,secondary,single,yes,no
17434,40,30,28,609,-1,management,cellular,tertiary,married,no,no
15549,27,-443,21,93,-1,blue-collar,cellular,primary,married,no,no
42446,22,120,7,245,-1,student,cellular,secondary,single,no,no
7284,40,2715,29,125,-1,technician,unknown,secondary,married,no,no
3221,56,1894,15,189,-1,retired,unknown,secondary,married,no,no
39181,30,2017,18,213,-1,management,cellular,tertiary,single,no,no
3881,27,3706,16,897,-1,technician,unknown,tertiary,single,no,yes
5696,37,0,26,581,-1,services,unknown,primary,married,no,no
27490,41,1394,21,519,-1,blue-collar,cellular,secondary,married,no,no
33054,34,241,17,1364,147,services,cellular,secondary,married,no,no
22970,41,1413,26,81,-1,technician,telephone,tertiary,single,no,no
13361,32,123,8,329,-1,blue-collar,cellular,secondary,single,no,no
8712,36,895,4,622,-1,services,unknown,secondary,married,no,no
25627,46,2421,19,1084,100,self-employed,cellular,tertiary,married,no,yes
4989,37,547,21,143,-1,management,unknown,tertiary,married,no,no
39844,43,1025,2,106,-1,blue-collar,cellular,secondary,married,no,no
36195,55,2059,11,149,259,blue-collar,cellular,secondary,married,no,no
44088,33,688,6,226,-1,blue-collar,unknown,secondary,single,no,no
36666,54,384,12,30,-1,management,cellular,tertiary,married,no,no
17197,36,-90,28,110,-1,technician,cellular,secondary,married,no,no
21457,40,169,18,43,-1,technician,cellular,secondary,married,no,no
27051,33,0,21,57,-1,admin.,cellular,secondary,married,no,no
30298,37,123,5,136,-1,technician,cellular,secondary,single,no,no
44571,29,113,16,159,185,technician,cellular,secondary,single,no,no
1319,37,105,8,69,-1,blue-collar,unknown,secondary,married,no,no
7803,41,373,30,240,-1,services,unknown,primary,married,no,no
9284,44,363,5,650,-1,technician,unknown,secondary,married,no,no
13972,42,-404,10,562,-1,blue-collar,cellular,primary,married,no,no
35034,38,1,6,250,-1,technician,cellular,tertiary,married,no,no
13189,30,2261,8,250,-1,services,cellular,secondary,married,no,no
9426,37,657,6,227,-1,management,unknown,tertiary,married,no,no
16854,35,0,25,72,-1,technician,cellular,secondary,single,yes,no
27308,32,1716,21,157,-1,management,cellular,tertiary,single,no,no
23375,56,321,27,49,-1,management,cellular,tertiary,divorced,no,no
15600,42,0,21,91,-1,blue-collar,cellular,secondary,married,no,no
43603,49,0,30,551,-1,admin.,cellular,secondary,married,no,yes
14318,46,0,14,247,-1,management,cellular,tertiary,married,no,no
7024,37,-107,28,158,-1,admin.,unknown,secondary,married,no,no
27776,53,6248,28,885,-1,unemployed,cellular,secondary,single,no,no
35713,31,-423,8,103,-1,technician,cellular,secondary,single,no,no
43415,29,560,5,459,307,management,cellular,unknown,single,no,yes
24178,32,2089,14,132,-1,blue-collar,cellular,secondary,married,no,yes
2142,25,40,12,64,-1,admin.,unknown,tertiary,single,no,no
10505,51,2216,16,95,-1,management,unknown,secondary,married,no,no
18246,40,694,31,75,-1,services,cellular,secondary,divorced,no,no
7845,30,119,30,281,-1,blue-collar,unknown,secondary,married,no,no
35876,38,215,8,124,353,self-employed,cellular,primary,married,no,no
20846,40,862,13,98,-1,management,cellular,tertiary,divorced,no,no
34297,31,2480,4,107,-1,management,cellular,tertiary,single,no,no
32134,32,-292,15,301,316,technician,cellular,secondary,married,no,no
38232,35,1849,15,111,-1,unemployed,cellular,tertiary,married,no,no
12841,31,0,7,57,-1,unknown,cellular,tertiary,single,no,no
34234,60,316,4,545,263,technician,cellular,secondary,married,no,yes
36937,31,295,12,235,-1,blue-collar,cellular,primary,married,no,no
42775,49,387,28,325,-1,technician,cellular,unknown,divorced,no,yes
38607,39,435,15,411,175,services,cellular,secondary,married,no,no
29282,31,1017,2,83,-1,management,cellular,tertiary,single,no,no
17419,43,59,28,155,-1,housemaid,cellular,primary,married,no,no
18986,58,9683,4,857,-1,management,cellular,tertiary,married,no,no
26048,54,0,19,307,-1,management,cellular,tertiary,married,no,no
31369,33,1107,18,201,-1,housemaid,cellular,tertiary,single,no,yes
21681,39,1373,19,386,-1,management,cellular,tertiary,married,no,no
41518,31,12569,9,344,295,management,cellular,tertiary,single,no,yes
32439,35,0,16,169,-1,blue-collar,cellular,secondary,single,no,no
17425,30,4321,28,257,-1,technician,cellular,tertiary,single,no,no
44236,57,3738,20,178,92,retired,cellular,secondary,married,no,yes
3498,50,106,15,388,-1,management,unknown,tertiary,married,no,no
13919,31,0,10,270,-1,housemaid,cellular,secondary,married,no,no
44111,59,111,8,312,381,management,telephone,secondary,married,no,no
36321,46,306,11,289,-1,admin.,cellular,unknown,single,no,no
12800,29,0,7,158,-1,services,cellular,tertiary,married,no,no
25096,42,2110,18,67,110,management,cellular,tertiary,married,no,no
32479,34,872,17,81,345,management,cellular,tertiary,single,no,no
6594,33,1973,28,151,-1,management,unknown,secondary,single,no,no
15188,35,-67,17,160,-1,technician,cellular,secondary,married,no,no
20334,30,4459,11,149,-1,technician,cellular,tertiary,single,no,no
9909,52,-9,9,123,-1,unemployed,unknown,secondary,married,no,no
5390,36,2278,23,152,-1,blue-collar,unknown,secondary,divorced,no,no
22549,35,712,22,97,-1,technician,cellular,secondary,married,no,no
11993,52,3421,20,212,-1,blue-collar,unknown,primary,single,no,no
13722,29,55,10,235,-1,management,cellular,tertiary,married,no,no
4621,30,859,20,249,-1,management,unknown,tertiary,married,no,no
44521,42,27696,11,370,91,management,cellular,tertiary,married,no,yes
39870,34,2427,2,50,120,self-employed,telephone,tertiary,married,no,no
23291,31,607,27,200,-1,management,cellular,tertiary,married,no,no
28263,36,-557,29,484,253,blue-collar,cellular,secondary,married,no,no
26787,53,10,20,75,-1,self-employed,cellular,tertiary,divorced,yes,no
42370,27,567,25,238,184,blue-collar,cellular,tertiary,single,no,yes
11459,54,211,19,200,-1,blue-collar,unknown,primary,married,no,no
31578,32,824,3,272,-1,blue-collar,cellular,secondary,married,no,no
42734,48,1167,26,122,50,management,cellular,tertiary,married,no,no
29672,29,655,3,225,270,technician,cellular,secondary,married,no,no
40834,55,357,11,526,103,retired,cellular,tertiary,married,no,no
27603,48,761,21,307,-1,technician,cellular,secondary,married,no,no
39428,30,999,22,157,-1,entrepreneur,cellular,tertiary,single,no,no
14996,39,167,17,330,-1,self-employed,cellular,secondary,married,no,no
25906,31,203,19,177,-1,self-employed,cellular,secondary,single,no,no
19846,33,238,8,80,-1,management,cellular,tertiary,single,no,no
27691,46,-94,21,183,-1,management,cellular,tertiary,divorced,no,no
23339,34,255,27,78,-1,management,cellular,tertiary,married,no,no
30694,43,309,6,24,276,admin.,telephone,secondary,single,no,no
2079,28,-201,12,286,-1,admin.,unknown,secondary,married,no,no
25721,37,1165,19,62,190,blue-collar,cellular,secondary,married,no,no
38323,38,1270,15,164,337,technician,cellular,secondary,single,no,no
40297,35,2461,15,205,81,management,cellular,tertiary,married,no,no
13484,44,368,9,73,-1,management,cellular,tertiary,married,no,no
25363,41,168,18,187,-1,blue-collar,cellular,primary,married,no,no
2495,54,1814,13,521,-1,admin.,unknown,secondary,divorced,no,no
8545,30,-63,3,94,-1,entrepreneur,unknown,tertiary,single,no,no
31372,37,1730,19,167,-1,management,cellular,tertiary,single,no,yes
42256,43,3403,12,707,97,services,cellular,secondary,single,no,yes
31431,59,9676,27,234,-1,retired,telephone,tertiary,married,no,yes
7839,26,174,30,67,-1,technician,unknown,secondary,single,no,no
27826,26,78,28,43,-1,blue-collar,telephone,secondary,single,no,no
42173,24,235,9,118,-1,student,cellular,tertiary,single,no,yes
42932,84,2619,8,145,115,retired,telephone,primary,divorced,no,no
26314,34,7541,20,541,-1,blue-collar,cellular,secondary,single,no,no
42712,39,1802,25,129,97,management,cellular,tertiary,married,no,no
10785,52,562,17,187,-1,technician,unknown,unknown,married,no,no
41706,19,55,6,89,193,student,telephone,secondary,single,no,no
4294,32,1211,19,206,-1,blue-collar,unknown,secondary,single,no,no
40703,59,1116,7,149,99,retired,cellular,unknown,married,no,no
10951,59,3,17,1199,-1,retired,unknown,secondary,married,no,no
2606,42,128,13,190,-1,admin.,unknown,secondary,married,no,no
20347,31,3739,11,117,-1,management,cellular,tertiary,married,no,no
41678,37,1027,1,137,119,management,cellular,tertiary,single,no,yes
18909,37,2410,4,315,-1,housemaid,cellular,primary,married,no,no
33414,73,3203,20,148,-1,retired,cellular,tertiary,divorced,no,yes
32885,30,3392,17,194,-1,management,cellular,tertiary,single,no,no
25746,48,-285,19,157,-1,retired,cellular,primary,married,yes,no
25527,35,315,19,70,-1,unemployed,telephone,secondary,married,no,no
36868,49,5058,12,255,357,blue-collar,cellular,secondary,married,no,no
6539,34,-476,27,92,-1,technician,unknown,secondary,single,no,no
27803,30,1309,28,622,-1,admin.,cellular,secondary,single,no,yes
41578,34,262,15,89,106,blue-collar,cellular,secondary,married,no,yes
21785,46,226,19,561,-1,self-employed,cellular,tertiary,married,no,no
27014,41,488,21,174,-1,admin.,cellular,unknown,married,no,no
24702,37,121,17,211,151,management,cellular,secondary,married,no,no
34587,32,98,5,360,365,admin.,cellular,secondary,single,no,no
28751,42,936,30,931,-1,admin.,cellular,secondary,divorced,no,yes
3853,56,82,16,215,-1,housemaid,unknown,primary,married,no,no
13979,33,89,10,524,-1,admin.,telephone,secondary,married,no,no
30208,32,1066,5,150,262,services,cellular,secondary,married,no,no
19256,56,-8,6,159,-1,services,cellular,secondary,married,yes,no
27233,47,834,21,902,133,technician,cellular,secondary,married,no,yes
40812,48,201,11,140,-1,unemployed,cellular,secondary,divorced,no,yes
42560,33,102,28,83,-1,admin.,cellular,tertiary,single,no,no
29739,30,96,4,291,-1,student,cellular,secondary,single,no,no
35598,35,1615,7,1051,-1,blue-collar,cellular,secondary,married,no,no
31425,27,213,27,378,-1,student,cellular,secondary,single,no,yes
29134,38,8876,2,280,75,services,cellular,secondary,married,no,no
28965,62,1495,2,265,-1,retired,cellular,secondary,married,no,yes
405,50,0,6,326,-1,management,unknown,tertiary,married,no,no
41456,35,7918,7,497,-1,management,cellular,tertiary,single,no,yes
14659,35,300,15,555,-1,management,cellular,tertiary,married,no,no
9540,37,1698,6,95,-1,management,unknown,tertiary,married,no,no
11656,39,610,20,241,-1,technician,unknown,tertiary,single,no,no
30660,30,93,6,146,-1,entrepreneur,cellular,tertiary,married,no,no
15534,44,582,21,83,-1,blue-collar,cellular,primary,married,no,no
20173,55,756,11,210,-1,technician,cellular,secondary,married,no,no
5486,31,1358,23,339,-1,blue-collar,unknown,secondary,single,no,no
17229,38,8,28,219,-1,management,cellular,tertiary,single,no,no
4950,29,688,21,211,-1,admin.,unknown,secondary,married,no,no
43323,54,0,18,362,290,services,cellular,secondary,divorced,no,yes
6605,38,35,28,130,-1,blue-collar,unknown,secondary,married,no,no
4259,60,171,19,219,-1,blue-collar,unknown,secondary,married,no,no
36100,36,866,11,629,173,entrepreneur,cellular,secondary,single,no,yes
7260,42,91,29,87,-1,services,unknown,primary,married,no,no
31424,50,0,27,689,-1,services,cellular,secondary,married,no,no
45097,61,10861,25,225,91,self-employed,cellular,tertiary,married,no,yes
42836,33,685,2,105,96,unemployed,cellular,tertiary,single,no,no
12156,53,4086,20,14,-1,management,unknown,primary,married,no,no
25554,42,266,19,97,-1,services,cellular,secondary,divorced,no,no
25857,53,7249,19,350,-1,management,cellular,tertiary,married,no,no
35687,31,106,8,94,-1,technician,cellular,secondary,single,no,no
14772,37,2265,16,64,-1,management,cellular,tertiary,single,no,no
3572,46,435,15,192,-1,technician,unknown,secondary,divorced,no,no
17713,43,731,29,360,-1,unemployed,cellular,primary,married,no,no
21051,30,1299,14,515,-1,management,cellular,secondary,single,no,no
16171,59,786,22,44,-1,blue-collar,cellular,secondary,married,no,no
5884,32,3,26,114,-1,blue-collar,unknown,secondary,divorced,no,no
45080,27,1164,21,256,104,student,cellular,secondary,single,no,no
35127,45,-206,6,337,-1,management,cellular,tertiary,married,no,no
31678,42,349,7,226,-1,blue-collar,cellular,secondary,married,no,no
4262,49,1536,19,400,-1,blue-collar,unknown,primary,married,no,no
26090,31,8436,19,162,-1,management,cellular,tertiary,single,no,no
29525,44,6178,3,213,-1,unemployed,cellular,secondary,married,no,no
40982,23,431,13,496,-1,student,cellular,secondary,single,no,yes
23502,37,58,28,75,-1,management,telephone,secondary,married,no,no
33237,51,383,20,164,-1,self-employed,cellular,secondary,married,no,no
14708,36,185,15,136,-1,entrepreneur,cellular,secondary,married,no,no
13633,33,437,9,293,-1,management,cellular,tertiary,married,no,no
2206,29,624,12,246,-1,admin.,unknown,primary,married,no,no
12902,60,468,7,108,-1,retired,cellular,tertiary,divorced,no,no
12515,44,1,2,108,-1,technician,unknown,secondary,married,no,no
22596,55,176,22,140,-1,blue-collar,cellular,secondary,married,no,no
25848,38,0,19,230,-1,blue-collar,cellular,secondary,divorced,no,no
44241,31,756,20,355,-1,unemployed,cellular,tertiary,divorced,no,yes
4214,45,2128,19,149,-1,blue-collar,unknown,primary,married,no,no
12225,39,-218,20,8,-1,technician,unknown,tertiary,married,no,no
38715,34,190,15,121,-1,services,cellular,secondary,married,no,no
26141,38,2,20,291,-1,self-employed,cellular,secondary,divorced,yes,no
43820,29,455,27,214,36,blue-collar,telephone,tertiary,single,no,yes
12166,37,3715,20,6,-1,services,unknown,primary,single,no,no
8244,33,21096,2,144,-1,management,unknown,tertiary,single,no,no
39145,34,1158,18,61,-1,admin.,cellular,secondary,married,no,no
13372,36,199,9,183,-1,blue-collar,cellular,secondary,married,no,no
26623,30,782,20,462,-1,technician,cellular,secondary,single,no,no
11506,51,3134,19,92,-1,management,unknown,tertiary,married,no,no
16628,45,1867,24,144,-1,entrepreneur,cellular,tertiary,divorced,no,no
43823,59,4007,28,581,63,retired,cellular,primary,married,no,no
5958,33,480,26,169,-1,technician,unknown,tertiary,married,no,no
37416,39,9618,13,94,338,admin.,cellular,secondary,married,no,no
25132,32,2251,18,131,124,services,cellular,secondary,single,no,no
20476,47,586,12,68,-1,services,cellular,primary,married,no,no
41915,69,473,21,110,106,retired,cellular,tertiary,married,no,no
29696,57,2610,3,258,-1,technician,telephone,unknown,married,no,no
367,43,1,6,306,-1,management,unknown,tertiary,divorced,no,no
11977,46,0,20,1023,-1,services,unknown,secondary,divorced,no,yes
24624,57,1158,17,204,109,technician,unknown,secondary,married,no,no
18303,45,-60,31,110,-1,blue-collar,cellular,primary,married,no,no
6493,34,544,27,257,-1,services,unknown,secondary,single,no,no
20109,44,5163,11,48,-1,technician,cellular,secondary,married,no,no
33316,43,701,20,69,-1,blue-collar,cellular,secondary,married,no,no
40290,45,8319,15,75,-1,services,cellular,unknown,married,no,no
36151,49,3652,11,568,285,blue-collar,cellular,primary,married,no,no
41307,36,40,27,259,475,blue-collar,cellular,secondary,single,no,yes
9493,32,5267,6,178,-1,services,unknown,secondary,divorced,no,no
30968,34,677,9,37,-1,housemaid,cellular,tertiary,married,no,no
34638,41,326,5,788,-1,management,cellular,tertiary,married,no,yes
20165,31,69,11,257,-1,management,cellular,tertiary,single,no,no
33224,49,1345,20,254,-1,services,cellular,secondary,married,no,no
37550,35,568,14,119,293,blue-collar,cellular,unknown,married,no,no
26549,43,1646,20,214,-1,management,cellular,tertiary,married,no,no
34575,33,94,5,955,-1,self-employed,cellular,tertiary,single,no,yes
7933,48,7867,30,306,-1,management,unknown,tertiary,married,no,no
43282,46,640,12,215,182,blue-collar,cellular,secondary,married,no,yes
18960,47,600,4,173,-1,technician,cellular,secondary,single,no,no
20522,33,2024,12,109,-1,technician,cellular,tertiary,single,no,no
42048,60,5,29,401,-1,blue-collar,cellular,primary,married,no,yes
932,40,-94,7,227,-1,blue-collar,unknown,secondary,married,yes,no
