,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,pdays,previous,poutcome,y,ids
3498,50.0,management,married,tertiary,no,106.0,yes,no,unknown,15.0,may,388.0,-1.0,0.0,unknown,no,3498
13919,31.0,housemaid,married,secondary,no,0.0,yes,no,cellular,10.0,jul,270.0,-1.0,0.0,unknown,no,13919
44111,59.0,management,married,secondary,no,111.0,no,no,telephone,8.0,jul,312.0,381.0,3.0,failure,no,44111
36321,46.0,admin.,single,unknown,no,306.0,yes,no,cellular,11.0,may,289.0,-1.0,0.0,unknown,no,36321
12800,29.0,services,married,tertiary,no,0.0,no,yes,cellular,7.0,jul,158.0,-1.0,0.0,unknown,no,12800
25096,42.0,management,married,tertiary,no,2110.0,no,yes,cellular,18.0,nov,67.0,110.0,2.0,failure,no,25096
32479,34.0,management,single,tertiary,no,872.0,yes,no,cellular,17.0,apr,81.0,345.0,2.0,failure,no,32479
6594,33.0,management,single,secondary,no,1973.0,yes,no,unknown,28.0,may,151.0,-1.0,0.0,unknown,no,6594
15188,35.0,technician,married,secondary,no,-67.0,yes,no,cellular,17.0,jul,160.0,-1.0,0.0,unknown,no,15188
20334,30.0,technician,single,tertiary,no,4459.0,no,no,cellular,11.0,aug,149.0,-1.0,0.0,unknown,no,20334
9909,52.0,unemployed,married,secondary,no,-9.0,no,no,unknown,9.0,jun,123.0,-1.0,0.0,unknown,no,9909
5390,36.0,blue-collar,divorced,secondary,no,2278.0,yes,no,unknown,23.0,may,152.0,-1.0,0.0,unknown,no,5390
22549,35.0,technician,married,secondary,no,712.0,yes,yes,cellular,22.0,aug,97.0,-1.0,0.0,unknown,no,22549
11993,52.0,blue-collar,single,primary,no,3421.0,no,no,unknown,20.0,jun,212.0,-1.0,0.0,unknown,no,11993
13722,29.0,management,married,tertiary,no,55.0,yes,no,cellular,10.0,jul,235.0,-1.0,0.0,unknown,no,13722
4621,30.0,management,married,tertiary,no,859.0,yes,no,unknown,20.0,may,249.0,-1.0,0.0,unknown,no,4621
44521,42.0,management,married,tertiary,no,27696.0,no,no,cellular,11.0,aug,370.0,91.0,7.0,success,yes,44521
39870,34.0,self-employed,married,tertiary,no,2427.0,no,no,telephone,2.0,jun,50.0,120.0,1.0,other,no,39870
23291,31.0,management,married,tertiary,no,607.0,no,no,cellular,27.0,aug,200.0,-1.0,0.0,unknown,no,23291
28263,36.0,blue-collar,married,secondary,no,-557.0,yes,yes,cellular,29.0,jan,484.0,253.0,1.0,failure,no,28263
26787,53.0,self-employed,divorced,tertiary,yes,10.0,no,no,cellular,20.0,nov,75.0,-1.0,0.0,unknown,no,26787
42370,27.0,blue-collar,single,tertiary,no,567.0,no,no,cellular,25.0,nov,238.0,184.0,1.0,success,yes,42370
11459,54.0,blue-collar,married,primary,no,211.0,no,no,unknown,19.0,jun,200.0,-1.0,0.0,unknown,no,11459
31578,32.0,blue-collar,married,secondary,no,824.0,yes,no,cellular,3.0,apr,272.0,-1.0,0.0,unknown,no,31578
42734,48.0,management,married,tertiary,no,1167.0,yes,yes,cellular,26.0,jan,122.0,50.0,4.0,other,no,42734
29672,29.0,technician,married,secondary,no,655.0,yes,no,cellular,3.0,feb,225.0,270.0,2.0,failure,no,29672
40834,55.0,retired,married,tertiary,no,357.0,yes,no,cellular,11.0,aug,526.0,103.0,1.0,failure,no,40834
27603,48.0,technician,married,secondary,no,761.0,no,no,cellular,21.0,nov,307.0,-1.0,0.0,unknown,no,27603
39428,30.0,entrepreneur,single,tertiary,no,999.0,no,no,cellular,22.0,may,157.0,-1.0,0.0,unknown,no,39428
14996,39.0,self-employed,married,secondary,no,167.0,yes,yes,cellular,17.0,jul,330.0,-1.0,0.0,unknown,no,14996
25906,31.0,self-employed,single,secondary,no,203.0,no,yes,cellular,19.0,nov,177.0,-1.0,0.0,unknown,no,25906
19846,33.0,management,single,tertiary,no,238.0,no,no,cellular,8.0,aug,80.0,-1.0,0.0,unknown,no,19846
27691,46.0,management,divorced,tertiary,no,-94.0,yes,no,cellular,21.0,nov,183.0,-1.0,0.0,unknown,no,27691
23339,34.0,management,married,tertiary,no,255.0,no,no,cellular,27.0,aug,78.0,-1.0,0.0,unknown,no,23339
30694,43.0,admin.,single,secondary,no,309.0,yes,no,telephone,6.0,feb,24.0,276.0,1.0,other,no,30694
2079,28.0,admin.,married,secondary,no,-201.0,yes,no,unknown,12.0,may,286.0,-1.0,0.0,unknown,no,2079
25721,37.0,blue-collar,married,secondary,no,1165.0,yes,no,cellular,19.0,nov,62.0,190.0,4.0,success,no,25721
38323,38.0,technician,single,secondary,no,1270.0,yes,yes,cellular,15.0,may,164.0,337.0,6.0,other,no,38323
40297,35.0,management,married,tertiary,no,2461.0,no,no,cellular,15.0,jun,205.0,81.0,4.0,other,no,40297
13484,44.0,management,married,tertiary,no,368.0,no,no,cellular,9.0,jul,73.0,-1.0,0.0,unknown,no,13484
25363,41.0,blue-collar,married,primary,no,168.0,yes,no,cellular,18.0,nov,187.0,-1.0,0.0,unknown,no,25363
2495,54.0,admin.,divorced,secondary,no,1814.0,no,no,unknown,13.0,may,521.0,-1.0,0.0,unknown,no,2495
8545,30.0,entrepreneur,single,tertiary,no,-63.0,yes,no,unknown,3.0,jun,94.0,-1.0,0.0,unknown,no,8545
31372,37.0,management,single,tertiary,no,1730.0,no,no,cellular,19.0,mar,167.0,-1.0,0.0,unknown,yes,31372
42256,43.0,services,single,secondary,no,3403.0,yes,no,cellular,12.0,nov,707.0,97.0,2.0,success,yes,42256
31431,59.0,retired,married,tertiary,no,9676.0,no,no,telephone,27.0,mar,234.0,-1.0,0.0,unknown,yes,31431
7839,26.0,technician,single,secondary,no,174.0,yes,no,unknown,30.0,may,67.0,-1.0,0.0,unknown,no,7839
27826,26.0,blue-collar,single,secondary,no,78.0,no,no,telephone,28.0,jan,43.0,-1.0,0.0,unknown,no,27826
42173,24.0,student,single,tertiary,no,235.0,no,no,cellular,9.0,nov,118.0,-1.0,0.0,unknown,yes,42173
42932,84.0,retired,divorced,primary,no,2619.0,no,no,telephone,8.0,feb,145.0,115.0,2.0,failure,no,42932
26314,34.0,blue-collar,single,secondary,no,7541.0,no,no,cellular,20.0,nov,541.0,-1.0,0.0,unknown,no,26314
42712,39.0,management,married,tertiary,no,1802.0,no,no,cellular,25.0,jan,129.0,97.0,2.0,failure,no,42712
10785,52.0,technician,married,unknown,no,562.0,no,no,unknown,17.0,jun,187.0,-1.0,0.0,unknown,no,10785
41706,19.0,student,single,secondary,no,55.0,no,no,telephone,6.0,oct,89.0,193.0,1.0,other,no,41706
4294,32.0,blue-collar,single,secondary,no,1211.0,yes,no,unknown,19.0,may,206.0,-1.0,0.0,unknown,no,4294
40703,59.0,retired,married,unknown,no,1116.0,no,no,cellular,7.0,aug,149.0,99.0,1.0,failure,no,40703
10951,59.0,retired,married,secondary,no,3.0,no,no,unknown,17.0,jun,1199.0,-1.0,0.0,unknown,no,10951
2606,42.0,admin.,married,secondary,no,128.0,yes,no,unknown,13.0,may,190.0,-1.0,0.0,unknown,no,2606
20347,31.0,management,married,tertiary,no,3739.0,no,no,cellular,11.0,aug,117.0,-1.0,0.0,unknown,no,20347
41678,37.0,management,single,tertiary,no,1027.0,yes,no,cellular,1.0,oct,137.0,119.0,1.0,failure,yes,41678
18909,37.0,housemaid,married,primary,no,2410.0,no,no,cellular,4.0,aug,315.0,-1.0,0.0,unknown,no,18909
33414,73.0,retired,divorced,tertiary,no,3203.0,no,no,cellular,20.0,apr,148.0,-1.0,0.0,unknown,yes,33414
32885,30.0,management,single,tertiary,no,3392.0,yes,no,cellular,17.0,apr,194.0,-1.0,0.0,unknown,no,32885
25746,48.0,retired,married,primary,yes,-285.0,no,yes,cellular,19.0,nov,157.0,-1.0,0.0,unknown,no,25746
25527,35.0,unemployed,married,secondary,no,315.0,yes,no,telephone,19.0,nov,70.0,-1.0,0.0,unknown,no,25527
36868,49.0,blue-collar,married,secondary,no,5058.0,no,no,cellular,12.0,may,255.0,357.0,4.0,failure,no,36868
6539,34.0,technician,single,secondary,no,-476.0,yes,no,unknown,27.0,may,92.0,-1.0,0.0,unknown,no,6539
27803,30.0,admin.,single,secondary,no,1309.0,no,no,cellular,28.0,jan,622.0,-1.0,0.0,unknown,yes,27803
41578,34.0,blue-collar,married,secondary,no,262.0,no,no,cellular,15.0,sep,89.0,106.0,1.0,success,yes,41578
21785,46.0,self-employed,married,tertiary,no,226.0,no,no,cellular,19.0,aug,561.0,-1.0,0.0,unknown,no,21785
27014,41.0,admin.,married,unknown,no,488.0,no,no,cellular,21.0,nov,174.0,-1.0,0.0,unknown,no,27014
24702,37.0,management,married,secondary,no,121.0,no,yes,cellular,17.0,nov,211.0,151.0,2.0,failure,no,24702
34587,32.0,admin.,single,secondary,no,98.0,yes,no,cellular,5.0,may,360.0,365.0,2.0,failure,no,34587
28751,42.0,admin.,divorced,secondary,no,936.0,no,no,cellular,30.0,jan,931.0,-1.0,0.0,unknown,yes,28751
3853,56.0,housemaid,married,primary,no,82.0,no,no,unknown,16.0,may,215.0,-1.0,0.0,unknown,no,3853
13979,33.0,admin.,married,secondary,no,89.0,no,no,telephone,10.0,jul,524.0,-1.0,0.0,unknown,no,13979
30208,32.0,services,married,secondary,no,1066.0,yes,no,cellular,5.0,feb,150.0,262.0,9.0,failure,no,30208
19256,56.0,services,married,secondary,yes,-8.0,no,no,cellular,6.0,aug,159.0,-1.0,0.0,unknown,no,19256
27233,47.0,technician,married,secondary,no,834.0,no,yes,cellular,21.0,nov,902.0,133.0,2.0,other,yes,27233
40812,48.0,unemployed,divorced,secondary,no,201.0,no,no,cellular,11.0,aug,140.0,-1.0,0.0,unknown,yes,40812
42560,33.0,admin.,single,tertiary,no,102.0,no,no,cellular,28.0,dec,83.0,-1.0,0.0,unknown,no,42560
29739,30.0,student,single,secondary,no,96.0,no,no,cellular,4.0,feb,291.0,-1.0,0.0,unknown,no,29739
35598,35.0,blue-collar,married,secondary,no,1615.0,yes,no,cellular,7.0,may,1051.0,-1.0,0.0,unknown,no,35598
31425,27.0,student,single,secondary,no,213.0,no,no,cellular,27.0,mar,378.0,-1.0,0.0,unknown,yes,31425
29134,38.0,services,married,secondary,no,8876.0,no,no,cellular,2.0,feb,280.0,75.0,1.0,failure,no,29134
28965,62.0,retired,married,secondary,no,1495.0,no,no,cellular,2.0,feb,265.0,-1.0,0.0,unknown,yes,28965
405,50.0,management,married,tertiary,no,0.0,no,no,unknown,6.0,may,326.0,-1.0,0.0,unknown,no,405
41456,35.0,management,single,tertiary,no,7918.0,no,no,cellular,7.0,sep,497.0,-1.0,0.0,unknown,yes,41456
14659,35.0,management,married,tertiary,no,300.0,yes,no,cellular,15.0,jul,555.0,-1.0,0.0,unknown,no,14659
9540,37.0,management,married,tertiary,no,1698.0,yes,no,unknown,6.0,jun,95.0,-1.0,0.0,unknown,no,9540
11656,39.0,technician,single,tertiary,no,610.0,no,no,unknown,20.0,jun,241.0,-1.0,0.0,unknown,no,11656
30660,30.0,entrepreneur,married,tertiary,no,93.0,yes,no,cellular,6.0,feb,146.0,-1.0,0.0,unknown,no,30660
15534,44.0,blue-collar,married,primary,no,582.0,no,no,cellular,21.0,jul,83.0,-1.0,0.0,unknown,no,15534
20173,55.0,technician,married,secondary,no,756.0,no,no,cellular,11.0,aug,210.0,-1.0,0.0,unknown,no,20173
5486,31.0,blue-collar,single,secondary,no,1358.0,yes,yes,unknown,23.0,may,339.0,-1.0,0.0,unknown,no,5486
17229,38.0,management,single,tertiary,no,8.0,yes,no,cellular,28.0,jul,219.0,-1.0,0.0,unknown,no,17229
4950,29.0,admin.,married,secondary,no,688.0,yes,no,unknown,21.0,may,211.0,-1.0,0.0,unknown,no,4950
43323,54.0,services,divorced,secondary,no,0.0,no,no,cellular,18.0,mar,362.0,290.0,3.0,success,yes,43323
6605,38.0,blue-collar,married,secondary,no,35.0,yes,no,unknown,28.0,may,130.0,-1.0,0.0,unknown,no,6605
4259,60.0,blue-collar,married,secondary,no,171.0,yes,no,unknown,19.0,may,219.0,-1.0,0.0,unknown,no,4259
36100,36.0,entrepreneur,single,secondary,no,866.0,yes,no,cellular,11.0,may,629.0,173.0,1.0,failure,yes,36100
7260,42.0,services,married,primary,no,91.0,yes,no,unknown,29.0,may,87.0,-1.0,0.0,unknown,no,7260
31424,50.0,services,married,secondary,no,0.0,yes,no,cellular,27.0,mar,689.0,-1.0,0.0,unknown,no,31424
45097,61.0,self-employed,married,tertiary,no,10861.0,no,no,cellular,25.0,oct,225.0,91.0,5.0,success,yes,45097
42836,33.0,unemployed,single,tertiary,no,685.0,yes,no,cellular,2.0,feb,105.0,96.0,2.0,failure,no,42836
12156,53.0,management,married,primary,no,4086.0,no,no,unknown,20.0,jun,14.0,-1.0,0.0,unknown,no,12156
25554,42.0,services,divorced,secondary,no,266.0,yes,yes,cellular,19.0,nov,97.0,-1.0,0.0,unknown,no,25554
25857,53.0,management,married,tertiary,no,7249.0,yes,yes,cellular,19.0,nov,350.0,-1.0,0.0,unknown,no,25857
35687,31.0,technician,single,secondary,no,106.0,yes,no,cellular,8.0,may,94.0,-1.0,0.0,unknown,no,35687
14772,37.0,management,single,tertiary,no,2265.0,yes,no,cellular,16.0,jul,64.0,-1.0,0.0,unknown,no,14772
3572,46.0,technician,divorced,secondary,no,435.0,yes,no,unknown,15.0,may,192.0,-1.0,0.0,unknown,no,3572
17713,43.0,unemployed,married,primary,no,731.0,no,no,cellular,29.0,jul,360.0,-1.0,0.0,unknown,no,17713
21051,30.0,management,single,secondary,no,1299.0,no,no,cellular,14.0,aug,515.0,-1.0,0.0,unknown,no,21051
16171,59.0,blue-collar,married,secondary,no,786.0,no,yes,cellular,22.0,jul,44.0,-1.0,0.0,unknown,no,16171
5884,32.0,blue-collar,divorced,secondary,no,3.0,yes,no,unknown,26.0,may,114.0,-1.0,0.0,unknown,no,5884
45080,27.0,student,single,secondary,no,1164.0,no,no,cellular,21.0,oct,256.0,104.0,2.0,failure,no,45080
35127,45.0,management,married,tertiary,no,-206.0,yes,no,cellular,6.0,may,337.0,-1.0,0.0,unknown,no,35127
31678,42.0,blue-collar,married,secondary,no,349.0,yes,no,cellular,7.0,apr,226.0,-1.0,0.0,unknown,no,31678
4262,49.0,blue-collar,married,primary,no,1536.0,yes,no,unknown,19.0,may,400.0,-1.0,0.0,unknown,no,4262
26090,31.0,management,single,tertiary,no,8436.0,yes,no,cellular,19.0,nov,162.0,-1.0,0.0,unknown,no,26090
29525,44.0,unemployed,married,secondary,no,6178.0,no,no,cellular,3.0,feb,213.0,-1.0,0.0,unknown,no,29525
40982,23.0,student,single,secondary,no,431.0,no,no,cellular,13.0,aug,496.0,-1.0,0.0,unknown,yes,40982
23502,37.0,management,married,secondary,no,58.0,no,no,telephone,28.0,aug,75.0,-1.0,0.0,unknown,no,23502
33237,51.0,self-employed,married,secondary,no,383.0,yes,no,cellular,20.0,apr,164.0,-1.0,0.0,unknown,no,33237
14708,36.0,entrepreneur,married,secondary,no,185.0,yes,no,cellular,15.0,jul,136.0,-1.0,0.0,unknown,no,14708
13633,33.0,management,married,tertiary,no,437.0,yes,no,cellular,9.0,jul,293.0,-1.0,0.0,unknown,no,13633
2206,29.0,admin.,married,primary,no,624.0,yes,no,unknown,12.0,may,246.0,-1.0,0.0,unknown,no,2206
12902,60.0,retired,divorced,tertiary,no,468.0,no,no,cellular,7.0,jul,108.0,-1.0,0.0,unknown,no,12902
12515,44.0,technician,married,secondary,no,1.0,no,yes,unknown,2.0,jul,108.0,-1.0,0.0,unknown,no,12515
22596,55.0,blue-collar,married,secondary,no,176.0,no,yes,cellular,22.0,aug,140.0,-1.0,0.0,unknown,no,22596
25848,38.0,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,19.0,nov,230.0,-1.0,0.0,unknown,no,25848
44241,31.0,unemployed,divorced,tertiary,no,756.0,no,no,cellular,20.0,jul,355.0,-1.0,0.0,unknown,yes,44241
4214,45.0,blue-collar,married,primary,no,2128.0,yes,no,unknown,19.0,may,149.0,-1.0,0.0,unknown,no,4214
12225,39.0,technician,married,tertiary,no,-218.0,no,no,unknown,20.0,jun,8.0,-1.0,0.0,unknown,no,12225
38715,34.0,services,married,secondary,no,190.0,yes,no,cellular,15.0,may,121.0,-1.0,0.0,unknown,no,38715
26141,38.0,self-employed,divorced,secondary,yes,2.0,no,no,cellular,20.0,nov,291.0,-1.0,0.0,unknown,no,26141
43820,29.0,blue-collar,single,tertiary,no,455.0,no,no,telephone,27.0,may,214.0,36.0,1.0,success,yes,43820
12166,37.0,services,single,primary,no,3715.0,yes,no,unknown,20.0,jun,6.0,-1.0,0.0,unknown,no,12166
8244,33.0,management,single,tertiary,no,21096.0,yes,no,unknown,2.0,jun,144.0,-1.0,0.0,unknown,no,8244
39145,34.0,admin.,married,secondary,no,1158.0,yes,no,cellular,18.0,may,61.0,-1.0,0.0,unknown,no,39145
13372,36.0,blue-collar,married,secondary,no,199.0,yes,no,cellular,9.0,jul,183.0,-1.0,0.0,unknown,no,13372
26623,30.0,technician,single,secondary,no,782.0,yes,yes,cellular,20.0,nov,462.0,-1.0,0.0,unknown,no,26623
11506,51.0,management,married,tertiary,no,3134.0,no,no,unknown,19.0,jun,92.0,-1.0,0.0,unknown,no,11506
16628,45.0,entrepreneur,divorced,tertiary,no,1867.0,yes,no,cellular,24.0,jul,144.0,-1.0,0.0,unknown,no,16628
43823,59.0,retired,married,primary,no,4007.0,no,no,cellular,28.0,may,581.0,63.0,6.0,failure,no,43823
5958,33.0,technician,married,tertiary,no,480.0,yes,no,unknown,26.0,may,169.0,-1.0,0.0,unknown,no,5958
37416,39.0,admin.,married,secondary,no,9618.0,yes,no,cellular,13.0,may,94.0,338.0,1.0,failure,no,37416
25132,32.0,services,single,secondary,no,2251.0,yes,yes,cellular,18.0,nov,131.0,124.0,1.0,failure,no,25132
20476,47.0,services,married,primary,no,586.0,no,no,cellular,12.0,aug,68.0,-1.0,0.0,unknown,no,20476
41915,69.0,retired,married,tertiary,no,473.0,no,no,cellular,21.0,oct,110.0,106.0,2.0,failure,no,41915
29696,57.0,technician,married,unknown,no,2610.0,no,no,telephone,3.0,feb,258.0,-1.0,0.0,unknown,no,29696
367,43.0,management,divorced,tertiary,no,1.0,yes,no,unknown,6.0,may,306.0,-1.0,0.0,unknown,no,367
11977,46.0,services,divorced,secondary,no,0.0,no,no,unknown,20.0,jun,1023.0,-1.0,0.0,unknown,yes,11977
24624,57.0,technician,married,secondary,no,1158.0,no,no,unknown,17.0,nov,204.0,109.0,21.0,other,no,24624
18303,45.0,blue-collar,married,primary,no,-60.0,no,no,cellular,31.0,jul,110.0,-1.0,0.0,unknown,no,18303
6493,34.0,services,single,secondary,no,544.0,yes,no,unknown,27.0,may,257.0,-1.0,0.0,unknown,no,6493
20109,44.0,technician,married,secondary,no,5163.0,no,no,cellular,11.0,aug,48.0,-1.0,0.0,unknown,no,20109
33316,43.0,blue-collar,married,secondary,no,701.0,yes,yes,cellular,20.0,apr,69.0,-1.0,0.0,unknown,no,33316
40290,45.0,services,married,unknown,no,8319.0,no,no,cellular,15.0,jun,75.0,-1.0,0.0,unknown,no,40290
36151,49.0,blue-collar,married,primary,no,3652.0,yes,yes,cellular,11.0,may,568.0,285.0,2.0,other,no,36151
41307,36.0,blue-collar,single,secondary,no,40.0,yes,no,cellular,27.0,aug,259.0,475.0,4.0,success,yes,41307
9493,32.0,services,divorced,secondary,no,5267.0,yes,no,unknown,6.0,jun,178.0,-1.0,0.0,unknown,no,9493
30968,34.0,housemaid,married,tertiary,no,677.0,no,no,cellular,9.0,feb,37.0,-1.0,0.0,unknown,no,30968
34638,41.0,management,married,tertiary,no,326.0,yes,no,cellular,5.0,may,788.0,-1.0,0.0,unknown,yes,34638
20165,31.0,management,single,tertiary,no,69.0,no,no,cellular,11.0,aug,257.0,-1.0,0.0,unknown,no,20165
33224,49.0,services,married,secondary,no,1345.0,yes,no,cellular,20.0,apr,254.0,-1.0,0.0,unknown,no,33224
37550,35.0,blue-collar,married,unknown,no,568.0,yes,no,cellular,14.0,may,119.0,293.0,1.0,failure,no,37550
26549,43.0,management,married,tertiary,no,1646.0,yes,no,cellular,20.0,nov,214.0,-1.0,0.0,unknown,no,26549
34575,33.0,self-employed,single,tertiary,no,94.0,yes,no,cellular,5.0,may,955.0,-1.0,0.0,unknown,yes,34575
7933,48.0,management,married,tertiary,no,7867.0,yes,yes,unknown,30.0,may,306.0,-1.0,0.0,unknown,no,7933
43282,46.0,blue-collar,married,secondary,no,640.0,yes,no,cellular,12.0,mar,215.0,182.0,4.0,success,yes,43282
18960,47.0,technician,single,secondary,no,600.0,no,yes,cellular,4.0,aug,173.0,-1.0,0.0,unknown,no,18960
20522,33.0,technician,single,tertiary,no,2024.0,no,no,cellular,12.0,aug,109.0,-1.0,0.0,unknown,no,20522
42048,60.0,blue-collar,married,primary,no,5.0,no,no,cellular,29.0,oct,401.0,-1.0,0.0,unknown,yes,42048
932,40.0,blue-collar,married,secondary,yes,-94.0,yes,yes,unknown,7.0,may,227.0,-1.0,0.0,unknown,no,932
29841,31.0,technician,married,secondary,no,119.0,yes,no,cellular,4.0,feb,380.0,-1.0,0.0,unknown,no,29841
20954,35.0,management,single,tertiary,no,467.0,yes,no,cellular,14.0,aug,82.0,-1.0,0.0,unknown,no,20954
9747,35.0,technician,married,tertiary,no,2518.0,no,no,unknown,9.0,jun,400.0,-1.0,0.0,unknown,no,9747
10158,41.0,housemaid,single,primary,no,1179.0,yes,no,unknown,11.0,jun,950.0,-1.0,0.0,unknown,no,10158
39334,33.0,technician,single,secondary,no,-363.0,yes,no,cellular,18.0,may,214.0,-1.0,0.0,unknown,no,39334
3029,29.0,management,single,tertiary,no,1952.0,yes,no,unknown,14.0,may,354.0,-1.0,0.0,unknown,no,3029
12278,53.0,housemaid,married,primary,no,0.0,no,no,unknown,24.0,jun,51.0,-1.0,0.0,unknown,no,12278
4845,48.0,self-employed,married,secondary,no,4746.0,yes,no,unknown,21.0,may,32.0,-1.0,0.0,unknown,no,4845
41005,34.0,admin.,married,tertiary,no,882.0,no,no,cellular,13.0,aug,135.0,113.0,5.0,success,no,41005
12875,41.0,technician,divorced,secondary,no,0.0,no,no,cellular,7.0,jul,353.0,-1.0,0.0,unknown,no,12875
38583,34.0,technician,married,secondary,no,393.0,yes,no,cellular,15.0,may,314.0,177.0,6.0,other,no,38583
2707,41.0,blue-collar,married,primary,no,3140.0,yes,no,unknown,13.0,may,87.0,-1.0,0.0,unknown,no,2707
34413,33.0,management,single,tertiary,no,1373.0,yes,no,cellular,5.0,may,17.0,349.0,2.0,failure,no,34413
44207,22.0,student,single,primary,no,423.0,no,no,cellular,16.0,jul,316.0,179.0,10.0,success,yes,44207
42493,53.0,entrepreneur,married,tertiary,no,1961.0,no,no,cellular,15.0,dec,351.0,-1.0,0.0,unknown,yes,42493
4298,23.0,student,single,secondary,no,405.0,yes,no,unknown,19.0,may,134.0,-1.0,0.0,unknown,no,4298
33977,26.0,admin.,single,secondary,no,1327.0,no,no,cellular,30.0,apr,104.0,31.0,4.0,failure,no,33977
30862,31.0,management,married,tertiary,no,395.0,yes,no,cellular,9.0,feb,155.0,-1.0,0.0,unknown,no,30862
2700,37.0,admin.,married,secondary,no,1026.0,yes,no,unknown,13.0,may,389.0,-1.0,0.0,unknown,no,2700
6485,32.0,services,married,secondary,yes,-684.0,yes,no,unknown,27.0,may,298.0,-1.0,0.0,unknown,no,6485
32111,32.0,services,married,secondary,no,1129.0,yes,no,cellular,15.0,apr,903.0,341.0,2.0,failure,yes,32111
6495,49.0,technician,divorced,secondary,no,-1547.0,yes,yes,unknown,27.0,may,492.0,-1.0,0.0,unknown,no,6495
29025,56.0,management,married,tertiary,no,363.0,no,no,cellular,2.0,feb,49.0,-1.0,0.0,unknown,no,29025
8273,32.0,blue-collar,single,secondary,no,-691.0,yes,yes,unknown,2.0,jun,53.0,-1.0,0.0,unknown,no,8273
32422,31.0,admin.,married,secondary,no,4457.0,yes,no,cellular,16.0,apr,225.0,146.0,4.0,success,no,32422
21157,42.0,self-employed,married,secondary,no,0.0,no,no,cellular,14.0,aug,277.0,-1.0,0.0,unknown,no,21157
2016,37.0,management,married,tertiary,no,-120.0,yes,no,unknown,9.0,may,77.0,-1.0,0.0,unknown,no,2016
1597,39.0,blue-collar,married,secondary,no,507.0,yes,no,unknown,8.0,may,136.0,-1.0,0.0,unknown,no,1597
40307,44.0,blue-collar,married,secondary,no,1127.0,no,no,cellular,16.0,jun,399.0,-1.0,0.0,unknown,no,40307
2397,47.0,retired,married,primary,yes,-13.0,no,no,unknown,13.0,may,295.0,-1.0,0.0,unknown,no,2397
